city,id,lat,long,date,n,variants
Linz,2772400,48.30639,14.28611,1745,1,Linz
Linz,2772400,48.30639,14.28611,1746,5,Lincii|Lintz
Linz,2772400,48.30639,14.28611,1747,12,Lincii|Lincii|Lintz|Linz
Linz,2772400,48.30639,14.28611,1748,5,Lincii
Linz,2772400,48.30639,14.28611,1749,3,Lincii|Linz
Linz,2772400,48.30639,14.28611,1750,4,Lincii|Lintz|Linz
Linz,2772400,48.30639,14.28611,1751,3,Lintz|Linz
Linz,2772400,48.30639,14.28611,1752,4,Lintz|[Linz]
Linz,2772400,48.30639,14.28611,1753,10,Lincii|Lintz|Linz
Linz,2772400,48.30639,14.28611,1754,7,Lincii|Lintz|[Linz]
Linz,2772400,48.30639,14.28611,1755,1,Lintz
Linz,2772400,48.30639,14.28611,1756,3,Lincii|Lintz
Linz,2772400,48.30639,14.28611,1758,3,Linz|[Linz]
Linz,2772400,48.30639,14.28611,1759,2,Linz
Linz,2772400,48.30639,14.28611,1760,7,Linz|Linz
Linz,2772400,48.30639,14.28611,1761,1,Lincii
Linz,2772400,48.30639,14.28611,1762,1,Lincii
Linz,2772400,48.30639,14.28611,1763,1,Linz
Linz,2772400,48.30639,14.28611,1765,1,Lintz
Linz,2772400,48.30639,14.28611,1766,1,Lincii
Linz,2772400,48.30639,14.28611,1767,5,Lincii|Linz
Linz,2772400,48.30639,14.28611,1768,2,Lincii|Linz
Linz,2772400,48.30639,14.28611,1770,2,Lincii|Linz
Linz,2772400,48.30639,14.28611,1771,2,Lincii|Linz
Linz,2772400,48.30639,14.28611,1772,2,Lincii|Linz
Linz,2772400,48.30639,14.28611,1773,1,Linz
Linz,2772400,48.30639,14.28611,1774,1,Linz
Linz,2772400,48.30639,14.28611,1775,1,Linz
Linz,2772400,48.30639,14.28611,1776,1,Linz
Linz,2772400,48.30639,14.28611,1777,3,Lincii|Linz|[Linz]
Linz,2772400,48.30639,14.28611,1778,2,Linz
Linz,2772400,48.30639,14.28611,1779,3,Linz
Linz,2772400,48.30639,14.28611,1780,7,Lincii|Linz
Linz,2772400,48.30639,14.28611,1781,5,Lincii|Linz
Linz,2772400,48.30639,14.28611,1782,6,Lincii|Lintz|Linz
Linz,2772400,48.30639,14.28611,1783,2,Linz|[Linz]
Linz,2772400,48.30639,14.28611,1784,11,Lincii|Linz
Linz,2772400,48.30639,14.28611,1785,5,Linz|[Linz]
Linz,2772400,48.30639,14.28611,1786,6,Linz|Linz
Linz,2772400,48.30639,14.28611,1787,2,Linz
Linz,2772400,48.30639,14.28611,1788,3,Linz
Linz,2772400,48.30639,14.28611,1789,3,Linz
Linz,2772400,48.30639,14.28611,1790,4,Linz|[Linz]
Linz,2772400,48.30639,14.28611,1791,5,Linz
Linz,2772400,48.30639,14.28611,1792,8,Linz
Linz,2772400,48.30639,14.28611,1793,39,Linz|[Linz]
Linz,2772400,48.30639,14.28611,1794,33,Linz
Linz,2772400,48.30639,14.28611,1795,9,Lintz|Linz
Linz,2772400,48.30639,14.28611,1796,1,Linz
Linz,2772400,48.30639,14.28611,1798,2,Linz
Linz,2772400,48.30639,14.28611,1799,6,Linz
Linz,2772400,48.30639,14.28611,1800,3,Linz
Lisboa,2267057,38.71667,-9.13333,1702,1,Lisboa
Lisboa,2267057,38.71667,-9.13333,1703,1,Lisboa
Lisboa,2267057,38.71667,-9.13333,1704,3,Lisboa|Lisbona
Lisboa,2267057,38.71667,-9.13333,1706,1,Lisboa
Lisboa,2267057,38.71667,-9.13333,1709,1,Lisboa
Lisboa,2267057,38.71667,-9.13333,1711,2,Lisboa|Ulyssipone
Lisboa,2267057,38.71667,-9.13333,1716,4,Lisboa
Lisboa,2267057,38.71667,-9.13333,1717,3,Lisboa occidental
Lisboa,2267057,38.71667,-9.13333,1718,1,Lisboa occidental
Lisboa,2267057,38.71667,-9.13333,1720,2,Lisboa|Lisboa occidental
Lisboa,2267057,38.71667,-9.13333,1721,1,Lisboa occidental
Lisboa,2267057,38.71667,-9.13333,1722,2,Lisboa|Lisboa Occidental
Lisboa,2267057,38.71667,-9.13333,1726,2,Lisboa Oriental|Lisboa occidental
Lisboa,2267057,38.71667,-9.13333,1727,5,Lisboa|Lisboa Occidental|Lisboa occidental
Lisboa,2267057,38.71667,-9.13333,1728,2,Lisboa occidental
Lisboa,2267057,38.71667,-9.13333,1729,1,Lisboa occidental
Lisboa,2267057,38.71667,-9.13333,1730,1,Lisboa
Lisboa,2267057,38.71667,-9.13333,1732,2,Lisboa
Lisboa,2267057,38.71667,-9.13333,1734,1,Lisboa
Lisboa,2267057,38.71667,-9.13333,1735,7,Lisboa|Lisboa Occidental|Lisboa occidental
Lisboa,2267057,38.71667,-9.13333,1736,1,Lisboa occidental
Lisboa,2267057,38.71667,-9.13333,1737,1,Lisboa occidental
Lisboa,2267057,38.71667,-9.13333,1738,1,Lisboa Occidental
Lisboa,2267057,38.71667,-9.13333,1739,5,Lisboa|Lisboa Occidental|Lisboa occidental
Lisboa,2267057,38.71667,-9.13333,1740,3,Lisboa
Lisboa,2267057,38.71667,-9.13333,1741,3,Lisboa occidental
Lisboa,2267057,38.71667,-9.13333,1742,1,Lisboa
Lisboa,2267057,38.71667,-9.13333,1743,1,Lisboa
Lisboa,2267057,38.71667,-9.13333,1744,1,Lisboa
Lisboa,2267057,38.71667,-9.13333,1745,2,Lisboa
Lisboa,2267057,38.71667,-9.13333,1746,1,Lisboa
Lisboa,2267057,38.71667,-9.13333,1747,7,Lisboa|Lisboa occidental
Lisboa,2267057,38.71667,-9.13333,1748,2,Lisboa
Lisboa,2267057,38.71667,-9.13333,1749,3,Lisboa
Lisboa,2267057,38.71667,-9.13333,1750,2,Lisboa
Lisboa,2267057,38.71667,-9.13333,1751,4,Lisboa
Lisboa,2267057,38.71667,-9.13333,1752,2,Lisboa|Lisboa occidental
Lisboa,2267057,38.71667,-9.13333,1753,1,Lisboa
Lisboa,2267057,38.71667,-9.13333,1754,1,Lisboa
Lisboa,2267057,38.71667,-9.13333,1755,1,Lisboa
Lisboa,2267057,38.71667,-9.13333,1756,2,Lisboa|Lisbonne
Lisboa,2267057,38.71667,-9.13333,1757,3,Lisboa
Lisboa,2267057,38.71667,-9.13333,1758,4,Lisboa|Lisbona
Lisboa,2267057,38.71667,-9.13333,1759,5,Lisboa|Lisboa occidental
Lisboa,2267057,38.71667,-9.13333,1760,3,Lisboa|Lissabon
Lisboa,2267057,38.71667,-9.13333,1761,1,Lisboa
Lisboa,2267057,38.71667,-9.13333,1762,1,Lisboa
Lisboa,2267057,38.71667,-9.13333,1764,1,Lisboa
Lisboa,2267057,38.71667,-9.13333,1766,3,Lisboa
Lisboa,2267057,38.71667,-9.13333,1767,4,Lisboa|Lisbona
Lisboa,2267057,38.71667,-9.13333,1769,1,Olisipone
Lisboa,2267057,38.71667,-9.13333,1770,3,Lisboa
Lisboa,2267057,38.71667,-9.13333,1771,2,Lisboa
Lisboa,2267057,38.71667,-9.13333,1772,2,Lisboa
Lisboa,2267057,38.71667,-9.13333,1774,10,Lisboa
Lisboa,2267057,38.71667,-9.13333,1775,1,Olisipone
Lisboa,2267057,38.71667,-9.13333,1777,9,Lisboa
Lisboa,2267057,38.71667,-9.13333,1778,5,Lisboa
Lisboa,2267057,38.71667,-9.13333,1779,3,Lisboa
Lisboa,2267057,38.71667,-9.13333,1780,5,Lisboa
Lisboa,2267057,38.71667,-9.13333,1781,4,Lisboa
Lisboa,2267057,38.71667,-9.13333,1782,6,Lisboa
Lisboa,2267057,38.71667,-9.13333,1783,8,Lisboa
Lisboa,2267057,38.71667,-9.13333,1784,10,Lisboa|Lisbonne
Lisboa,2267057,38.71667,-9.13333,1785,6,Lisboa
Lisboa,2267057,38.71667,-9.13333,1786,8,Lisboa
Lisboa,2267057,38.71667,-9.13333,1787,5,Lisboa
Lisboa,2267057,38.71667,-9.13333,1788,10,Lisboa|Lissabon
Lisboa,2267057,38.71667,-9.13333,1789,9,Lisboa
Lisboa,2267057,38.71667,-9.13333,1790,7,Lisboa
Lisboa,2267057,38.71667,-9.13333,1791,7,Lisboa
Lisboa,2267057,38.71667,-9.13333,1792,6,Lisboa|Lissabon
Lisboa,2267057,38.71667,-9.13333,1793,1,Lisboa
Lisboa,2267057,38.71667,-9.13333,1794,1,Lisboa
Lisboa,2267057,38.71667,-9.13333,1795,3,Lisboa
Lisboa,2267057,38.71667,-9.13333,1797,2,Lisboa
Lisboa,2267057,38.71667,-9.13333,1798,3,Lisboa
Lisboa,2267057,38.71667,-9.13333,1799,3,Lisboa
Lisboa,2267057,38.71667,-9.13333,1800,4,Lisboa|Ulyssipone
Lissa,2876846,51.49564,12.27338,1794,2,Lissa
Liverpool,2644210,53.41058,-2.97794,1796,1,Liverpool
Livorno,3174659,43.54427,10.32615,1711,1,Livorno
Livorno,3174659,43.54427,10.32615,1747,1,Livorno
Livorno,3174659,43.54427,10.32615,1753,2,Livorno
Livorno,3174659,43.54427,10.32615,1755,1,Livorno
Livorno,3174659,43.54427,10.32615,1757,1,Livorno
Livorno,3174659,43.54427,10.32615,1761,2,Livorno
Livorno,3174659,43.54427,10.32615,1762,1,Livorno
Livorno,3174659,43.54427,10.32615,1763,4,In Livorno|Livorno
Livorno,3174659,43.54427,10.32615,1764,2,Livorno
Livorno,3174659,43.54427,10.32615,1765,3,In Livorno|Livorno
Livorno,3174659,43.54427,10.32615,1766,1,In Livorno
Livorno,3174659,43.54427,10.32615,1767,3,Livorno|Livorno
Livorno,3174659,43.54427,10.32615,1770,2,Livourne
Livorno,3174659,43.54427,10.32615,1773,1,In Livorno
Livorno,3174659,43.54427,10.32615,1774,12,Livorno|Livourne
Livorno,3174659,43.54427,10.32615,1775,10,Livorno|Livourne
Livorno,3174659,43.54427,10.32615,1776,17,Livorno|Livourne
Livorno,3174659,43.54427,10.32615,1777,2,Livorno
Livorno,3174659,43.54427,10.32615,1779,3,Livorno
Livorno,3174659,43.54427,10.32615,1780,2,Livorno
Livorno,3174659,43.54427,10.32615,1781,18,Livorno
Livorno,3174659,43.54427,10.32615,1783,1,Livorno
Livorno,3174659,43.54427,10.32615,1785,1,Livorno
Livorno,3174659,43.54427,10.32615,1787,1,Livorno
Livorno,3174659,43.54427,10.32615,1789,3,Livorno
Livorno,3174659,43.54427,10.32615,1790,3,Livorno|Livourne
Livorno,3174659,43.54427,10.32615,1791,1,Livorno
Livorno,3174659,43.54427,10.32615,1793,1,Livorno
Livorno,3174659,43.54427,10.32615,1794,1,Livorno
Livorno,3174659,43.54427,10.32615,1799,1,Livorno
Ljubljana,3196359,46.05108,14.50513,1701,1,Labaci
Ljubljana,3196359,46.05108,14.50513,1702,1,Labaci
Ljubljana,3196359,46.05108,14.50513,1703,1,Labaci
Ljubljana,3196359,46.05108,14.50513,1704,3,Labaci|Labaci [Laibach]
Ljubljana,3196359,46.05108,14.50513,1706,1,Labaci
Ljubljana,3196359,46.05108,14.50513,1707,2,Laybach
Ljubljana,3196359,46.05108,14.50513,1708,1,Labaci
Ljubljana,3196359,46.05108,14.50513,1709,3,Labaci|Laybach
Ljubljana,3196359,46.05108,14.50513,1713,3,Labaci
Ljubljana,3196359,46.05108,14.50513,1714,1,Labaci
Ljubljana,3196359,46.05108,14.50513,1715,1,Labaci
Ljubljana,3196359,46.05108,14.50513,1718,1,Labaci
Ljubljana,3196359,46.05108,14.50513,1724,1,Labaci
Ljubljana,3196359,46.05108,14.50513,1727,1,Laybach
Ljubljana,3196359,46.05108,14.50513,1733,1,Labaci
Ljubljana,3196359,46.05108,14.50513,1739,4,Laybach|Laybach
Ljubljana,3196359,46.05108,14.50513,1741,1,Labaci
Ljubljana,3196359,46.05108,14.50513,1747,1,Laybach
Ljubljana,3196359,46.05108,14.50513,1754,1,Labaci
Ljubljana,3196359,46.05108,14.50513,1757,1,Laybach
Ljubljana,3196359,46.05108,14.50513,1758,1,Laybach
Ljubljana,3196359,46.05108,14.50513,1759,1,Laybach
Ljubljana,3196359,46.05108,14.50513,1761,1,Laybach
Ljubljana,3196359,46.05108,14.50513,1762,1,[Laybach]
Ljubljana,3196359,46.05108,14.50513,1765,1,Laybach
Ljubljana,3196359,46.05108,14.50513,1766,1,Labaci
Ljubljana,3196359,46.05108,14.50513,1768,1,Laybach
Ljubljana,3196359,46.05108,14.50513,1769,2,Laybach
Ljubljana,3196359,46.05108,14.50513,1771,1,Laybach
Ljubljana,3196359,46.05108,14.50513,1773,2,Laybach
Ljubljana,3196359,46.05108,14.50513,1775,1,Laybach
Ljubljana,3196359,46.05108,14.50513,1776,1,Laybach
Ljubljana,3196359,46.05108,14.50513,1778,1,Labaci
Ljubljana,3196359,46.05108,14.50513,1781,1,Laybach
Ljubljana,3196359,46.05108,14.50513,1782,1,Laybach
Ljubljana,3196359,46.05108,14.50513,1783,2,Klagenfurth und Laibach|Laybach
Ljubljana,3196359,46.05108,14.50513,1784,4,Klagenfurt u. Laibach|Klagenfurt und Laybach|Labaci|Laybach
Ljubljana,3196359,46.05108,14.50513,1788,3,Klagenfurth und Laybach
Ljubljana,3196359,46.05108,14.50513,1790,1,Klagenfurt u. Laybach
Ljubljana,3196359,46.05108,14.50513,1800,1,Labaci
London,2643743,51.50853,-0.12574,1700,15,A Londres|Londini|London
London,2643743,51.50853,-0.12574,1701,15,Londini|London
London,2643743,51.50853,-0.12574,1702,13,Londini|London|Londres
London,2643743,51.50853,-0.12574,1703,13,Londini|London|Londres
London,2643743,51.50853,-0.12574,1704,18,Londini|London|[London]
London,2643743,51.50853,-0.12574,1705,10,A Londres|Londini|London
London,2643743,51.50853,-0.12574,1706,8,Londen|Londini|London
London,2643743,51.50853,-0.12574,1707,16,Londini|London|Londres|[London]
London,2643743,51.50853,-0.12574,1708,14,Londini|London|Londres
London,2643743,51.50853,-0.12574,1709,14,Londini|London
London,2643743,51.50853,-0.12574,1710,21,Londini|London|Londres
London,2643743,51.50853,-0.12574,1711,9,Londini|London
London,2643743,51.50853,-0.12574,1712,17,Londini|London|Londres
London,2643743,51.50853,-0.12574,1713,19,Londini|London|Londres
London,2643743,51.50853,-0.12574,1714,11,Londini|London|Londres
London,2643743,51.50853,-0.12574,1715,20,Londini|London|Londoni|Londres
London,2643743,51.50853,-0.12574,1716,20,Londini|London|Londra
London,2643743,51.50853,-0.12574,1717,13,Londini|Londinij|London|Londra
London,2643743,51.50853,-0.12574,1718,23,Londini|London|Londra
London,2643743,51.50853,-0.12574,1719,11,Londini|London|Londra
London,2643743,51.50853,-0.12574,1720,12,Londini|London|Londra
London,2643743,51.50853,-0.12574,1721,23,Londini|Londini et Hagae Comitum|London|Londra|Londres
London,2643743,51.50853,-0.12574,1722,15,Londini|London|Londres
London,2643743,51.50853,-0.12574,1723,27,Londini|London|Londra|Londres
London,2643743,51.50853,-0.12574,1724,18,A Londres|In Londra|Londini|London|Londra
London,2643743,51.50853,-0.12574,1725,21,Londini|London|Londra|Londres
London,2643743,51.50853,-0.12574,1726,21,Londini|London|Londres
London,2643743,51.50853,-0.12574,1727,20,Londini|London|Londra|Londres|[London]
London,2643743,51.50853,-0.12574,1728,23,Londini|London|Londra|Londres
London,2643743,51.50853,-0.12574,1729,21,Londini|London|Londra|Londres
London,2643743,51.50853,-0.12574,1730,15,Londini|London
London,2643743,51.50853,-0.12574,1731,16,Londini|London
London,2643743,51.50853,-0.12574,1732,15,Londini|London|Londres|[London]
London,2643743,51.50853,-0.12574,1733,31,Londini|London|Londres
London,2643743,51.50853,-0.12574,1734,29,Londini|London|Londres
London,2643743,51.50853,-0.12574,1735,9,Londini|London|Londra
London,2643743,51.50853,-0.12574,1736,23,Londini|London|Londra|Londres|[S.l. London]|a Londres
London,2643743,51.50853,-0.12574,1737,22,A Londres|Londini|London|Londres
London,2643743,51.50853,-0.12574,1738,20,Londini|London|Londres
London,2643743,51.50853,-0.12574,1739,18,Londini|London|Londres
London,2643743,51.50853,-0.12574,1740,32,A Londres|Londini|Londini et Amstelodami|London|Londra|Londres
London,2643743,51.50853,-0.12574,1741,31,Londini|London|Londres
London,2643743,51.50853,-0.12574,1742,19,A Londres|Londini|London|Londres|[London]
London,2643743,51.50853,-0.12574,1743,27,A Londres [fing.]|Londini|London|Londres
London,2643743,51.50853,-0.12574,1744,27,Londini|London|Londres
London,2643743,51.50853,-0.12574,1745,25,Londini|London|Londres
London,2643743,51.50853,-0.12574,1746,26,Londini|London|Londres|[Londini]
London,2643743,51.50853,-0.12574,1747,32,A Londres|Londini|London|Londra|Londres|Londres
London,2643743,51.50853,-0.12574,1748,28,Gedruckt in London|Londini|London|Londres
London,2643743,51.50853,-0.12574,1749,29,Londini|London|Londres
London,2643743,51.50853,-0.12574,1750,52,A Londres|Londini|London|Londra|Londres|Londres
London,2643743,51.50853,-0.12574,1751,64,A Londres|Londini|London|Londres|[London]
London,2643743,51.50853,-0.12574,1752,31,Londini|London|Londra|Londres
London,2643743,51.50853,-0.12574,1753,60,Londini|London|Londres|Londres
London,2643743,51.50853,-0.12574,1754,47,Londini|London|Londres
London,2643743,51.50853,-0.12574,1755,40,A Londres|Londini|London|Londra|Londres|Londres
London,2643743,51.50853,-0.12574,1756,30,"London|Londra|Londres|Londres|Londres, Paris"
London,2643743,51.50853,-0.12574,1757,42,In Londra|London|London [fingiert]|Londra|Londres|Londres
London,2643743,51.50853,-0.12574,1758,23,Londini|London|Londra|Londre|Londres|Londres et Paris
London,2643743,51.50853,-0.12574,1759,27,Londini|London|Londres
London,2643743,51.50853,-0.12574,1760,23,A Londres|Londini|London|Londra|Londres
London,2643743,51.50853,-0.12574,1761,17,"London|London, Bathurst|Londres"
London,2643743,51.50853,-0.12574,1762,27,Londini|London|Londra|Londres
London,2643743,51.50853,-0.12574,1763,27,London|Londres
London,2643743,51.50853,-0.12574,1764,45,"London|London u. Berlin|Londres|Londres, et se vend a Liege|[London]"
London,2643743,51.50853,-0.12574,1765,52,Londini|London|Londra|Londres
London,2643743,51.50853,-0.12574,1766,51,Londini|London|Londra|Londres
London,2643743,51.50853,-0.12574,1767,63,London|Londra|Londres|Londres et Paris|Londres u. Paris
London,2643743,51.50853,-0.12574,1768,95,A Londres|A Londres et se trouve A Paris|In Londra|Londini|London|Londra|Londra|Londres|Londres
London,2643743,51.50853,-0.12574,1769,32,A Londres|Londini|London|Londres
London,2643743,51.50853,-0.12574,1770,40,A Londres|Londini|London|Londra|Londres
London,2643743,51.50853,-0.12574,1771,41,A Londres|Londini|Londini|London|London und Leipzig|Londres|Londres
London,2643743,51.50853,-0.12574,1772,65,A Londres|Londini|London|Londra|Londres|a Londres
London,2643743,51.50853,-0.12574,1773,48,"A Londres|Londini|London|Londra|Londres|Londres|Londres, Paris"
London,2643743,51.50853,-0.12574,1774,50,A Londres|Londini|London|Londres
London,2643743,51.50853,-0.12574,1775,53,A Londres|Londini|London|Londres|Londres; Et se trouve à Paris|[London]
London,2643743,51.50853,-0.12574,1776,131,A Londres|Londini|London|Londra|Londres|À Londres [fingiert]
London,2643743,51.50853,-0.12574,1777,154,"A Londres [fingiert?]|A Londres, & se trouve à Liege|Londini|London|Londres|Londres [London]|Londres"
London,2643743,51.50853,-0.12574,1778,86,Londini|London|Londra|Londra|Londra [u.a]|Londra-Livorno|Londres|Londres
London,2643743,51.50853,-0.12574,1779,104,"A Londres|Londini|London|Londra|Londra, Livorno|Londres|Londres"
London,2643743,51.50853,-0.12574,1780,82,"A Londres|Lond.|Londen|Londini|London|Londra|Londres|Londres|Londres et Amsterdam|Londres, Paris?"
London,2643743,51.50853,-0.12574,1781,85,"A Londres|Londini|London|Londra|Londra, si vende in Livorno|Londre|Londres|Londres, Paris|Wienn, Paris, und London|[London]"
London,2643743,51.50853,-0.12574,1782,63,A Londres|Londini|London|Londra|Londres
London,2643743,51.50853,-0.12574,1783,59,A Londres|London|Londra|Londres|Londres
London,2643743,51.50853,-0.12574,1784,69,A Londres|A Londres [London]|A Pe-king [i.e. London]|London|Londra|Londre|Londres|Londres|[Londres]
London,2643743,51.50853,-0.12574,1785,66,"A Londres|Londini|London|Londres|Londres|Londres et Paris|Londres, Paris|Londres-Paris|[London]"
London,2643743,51.50853,-0.12574,1786,73,"A Londres|A Londres & se trouve, A Paris|Londini|London|London|London und Berlin|Londra|Londres|Londres|Londres et Paris|Londres|Londres, Paris"
London,2643743,51.50853,-0.12574,1787,82,A Londres|A Londres; Et se trouve A Paris|Londini|London|Londra|Londres|Londres|Londres et Paris|À Londres
London,2643743,51.50853,-0.12574,1788,90,"A Londre, et se trouve a Paris|A Londres|Londini|London|London und Berlin|London und Leipzig|Londra|Londres|Londres [London]|Londres|Londres et Paris|Londres|Londres, Paris|Orient de Londres|[London]"
London,2643743,51.50853,-0.12574,1789,122,A Londres|Londini|London|Londres|Londres|Londres et Paris|Londres|[S.l. London]
London,2643743,51.50853,-0.12574,1790,95,A Londre|A Londres|A Londres|Londini|London|London|Londres|Londres|Londres et Paris|[London]
London,2643743,51.50853,-0.12574,1791,56,A Londres|A Londres et se trouve a Paris|Londini|London|London|Londres|À Londres
London,2643743,51.50853,-0.12574,1792,107,A Londres|Londini|London|London {später}|Londra|Londres
London,2643743,51.50853,-0.12574,1793,96,A Londres|Londini|London|Londra|Londres|Londres
London,2643743,51.50853,-0.12574,1794,63,"Londini|London|Londra|Londra|Londres|Paris, London"
London,2643743,51.50853,-0.12574,1795,77,London|London|Londra|Londres|[London]|a Londres
London,2643743,51.50853,-0.12574,1796,57,Et Se Trouve A Londres|Londini|London|Londra|Londres
London,2643743,51.50853,-0.12574,1797,82,A Londres|Londini|London|Londra|Londres|[London]|À Londres
London,2643743,51.50853,-0.12574,1798,72,A Londres|Londini|London|Londra|Londres|[London]|À Londres
London,2643743,51.50853,-0.12574,1799,68,A Londres|Londini|London|Londres|a Londres
London,2643743,51.50853,-0.12574,1800,79,"A Londres|A Londres|Londini|London|Londra|Londres|Londres, Hambourg|[London]"
Lübeck,2875601,53.86893,10.68729,1700,1,Lübeck
Lübeck,2875601,53.86893,10.68729,1702,1,Lubecae
Lübeck,2875601,53.86893,10.68729,1704,1,Lubeck
Lübeck,2875601,53.86893,10.68729,1705,1,Lubecae
Lübeck,2875601,53.86893,10.68729,1706,1,Lubecae
Lübeck,2875601,53.86893,10.68729,1708,3,Lubecae|Lubecæ
Lübeck,2875601,53.86893,10.68729,1712,1,Lubecæ
Lübeck,2875601,53.86893,10.68729,1716,1,Lubecae
Lübeck,2875601,53.86893,10.68729,1717,1,Lubecae
Lübeck,2875601,53.86893,10.68729,1718,1,Lubecae
Lübeck,2875601,53.86893,10.68729,1719,3,Lubecae
Lübeck,2875601,53.86893,10.68729,1720,5,Lubecae
Lübeck,2875601,53.86893,10.68729,1721,1,Lubecae
Lübeck,2875601,53.86893,10.68729,1722,1,Lubecae
Lübeck,2875601,53.86893,10.68729,1723,1,Lubecae
Lübeck,2875601,53.86893,10.68729,1725,4,Lubecae|Lubecae et Lipsiae
Lübeck,2875601,53.86893,10.68729,1726,1,Lubecae
Lübeck,2875601,53.86893,10.68729,1728,1,Lubecae
Lübeck,2875601,53.86893,10.68729,1731,1,Lubecae
Lübeck,2875601,53.86893,10.68729,1732,3,Lubecae
Lübeck,2875601,53.86893,10.68729,1733,1,Lubecae
Lübeck,2875601,53.86893,10.68729,1746,1,Lipsiae et Lubecae
Lübeck,2875601,53.86893,10.68729,1747,4,Lubecae
Lübeck,2875601,53.86893,10.68729,1748,2,Lubecae|Lübeck
Lübeck,2875601,53.86893,10.68729,1750,1,Lubecae
Lübeck,2875601,53.86893,10.68729,1752,1,Lübeck
Lübeck,2875601,53.86893,10.68729,1754,1,Lubecae
Lübeck,2875601,53.86893,10.68729,1760,4,Lubecae et Altonae|Lübeck
Lübeck,2875601,53.86893,10.68729,1762,2,Lübeck|Paris und Frankfurt [i.e. Lübeck]
Lübeck,2875601,53.86893,10.68729,1764,2,Lübeck
Lübeck,2875601,53.86893,10.68729,1767,1,Lubecae
Lübeck,2875601,53.86893,10.68729,1769,2,Lübeck
Lübeck,2875601,53.86893,10.68729,1770,1,Lipsiae et Lubecae
Lübeck,2875601,53.86893,10.68729,1772,3,Lübeck
Lübeck,2875601,53.86893,10.68729,1773,1,Lübeck und Wißmar
Lübeck,2875601,53.86893,10.68729,1774,2,Lübeck
Lübeck,2875601,53.86893,10.68729,1775,1,Lübeck
Lübeck,2875601,53.86893,10.68729,1777,1,Lübeck
Lübeck,2875601,53.86893,10.68729,1780,1,Lübeck
Lübeck,2875601,53.86893,10.68729,1782,6,Lübeck
Lübeck,2875601,53.86893,10.68729,1783,2,Lübeck
Lübeck,2875601,53.86893,10.68729,1784,5,Lübeck|Lübeck
Lübeck,2875601,53.86893,10.68729,1787,2,Lübeck|[Lübeck]
Lübeck,2875601,53.86893,10.68729,1788,1,Lübeck
Lübeck,2875601,53.86893,10.68729,1789,1,Lübeck
Lübeck,2875601,53.86893,10.68729,1790,2,Lübeck
Lübeck,2875601,53.86893,10.68729,1791,2,Lubecae|Lübeck
Lübeck,2875601,53.86893,10.68729,1792,1,Lübeck
Lübeck,2875601,53.86893,10.68729,1794,2,Lübeck
Lübeck,2875601,53.86893,10.68729,1795,3,Lübeck
Lübeck,2875601,53.86893,10.68729,1797,6,"Hamburg und Lübeck|Lübeck|Lübeck und Leipzig, Bonn"
Lübeck,2875601,53.86893,10.68729,1800,3,Lübeck
Lublin,765876,51.25,22.56667,1724,1,Lublin
Lublin,765876,51.25,22.56667,1726,1,Lublin
Lublin,765876,51.25,22.56667,1729,1,Lublin
Lublin,765876,51.25,22.56667,1745,2,Lublin
Lublin,765876,51.25,22.56667,1750,2,Lublini
Lublin,765876,51.25,22.56667,1756,1,Lublini
Lublin,765876,51.25,22.56667,1760,1,Lublini
Lucca,3174530,43.84369,10.50447,1707,2,Lucca
Lucca,3174530,43.84369,10.50447,1708,1,Lucca
Lucca,3174530,43.84369,10.50447,1711,2,Lucca
Lucca,3174530,43.84369,10.50447,1713,1,Lucca
Lucca,3174530,43.84369,10.50447,1718,1,Lucca
Lucca,3174530,43.84369,10.50447,1722,1,Lucca
Lucca,3174530,43.84369,10.50447,1724,1,Lucca
Lucca,3174530,43.84369,10.50447,1725,1,Lucca
Lucca,3174530,43.84369,10.50447,1729,2,Lucca
Lucca,3174530,43.84369,10.50447,1730,1,Lucca
Lucca,3174530,43.84369,10.50447,1731,2,Lucca
Lucca,3174530,43.84369,10.50447,1732,1,Lucca
Lucca,3174530,43.84369,10.50447,1733,5,Lucca
Lucca,3174530,43.84369,10.50447,1734,1,Lucca
Lucca,3174530,43.84369,10.50447,1737,4,Lucca
Lucca,3174530,43.84369,10.50447,1738,5,Lucca
Lucca,3174530,43.84369,10.50447,1739,3,Lucca
Lucca,3174530,43.84369,10.50447,1743,1,Lucca
Lucca,3174530,43.84369,10.50447,1744,1,Lucca
Lucca,3174530,43.84369,10.50447,1745,3,Lucca
Lucca,3174530,43.84369,10.50447,1746,2,Lucca
Lucca,3174530,43.84369,10.50447,1747,1,Lucca
Lucca,3174530,43.84369,10.50447,1748,3,Lucca
Lucca,3174530,43.84369,10.50447,1749,1,Lucca
Lucca,3174530,43.84369,10.50447,1751,5,Lucca
Lucca,3174530,43.84369,10.50447,1752,1,Lucca
Lucca,3174530,43.84369,10.50447,1753,3,Lucca
Lucca,3174530,43.84369,10.50447,1754,2,Lucca
Lucca,3174530,43.84369,10.50447,1755,2,Lucca
Lucca,3174530,43.84369,10.50447,1757,2,Lucca
Lucca,3174530,43.84369,10.50447,1758,3,Lucca
Lucca,3174530,43.84369,10.50447,1759,5,Lucca
Lucca,3174530,43.84369,10.50447,1760,2,Lucca
Lucca,3174530,43.84369,10.50447,1761,4,Lucca
Lucca,3174530,43.84369,10.50447,1762,12,Lucca
